Jack Flaherty,108,89,Jack Flaherty,Silver,Cardinals,76,Live,SP,False,,1.0,2,70,True,True,CORE,True,2023-04-12 13:45:36.214761
Taijuan Walker,99,84,Taijuan Walker,Silver,Phillies,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Dylan Carlson,99,86,Dylan Carlson,Silver,Cardinals,76,Live,CF,False,,4.0,1,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Matt Strahm,111,95,Matt Strahm,Silver,Phillies,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Kyle Schwarber,136,102,Kyle Schwarber,Silver,Phillies,76,Live,LF,False,,5.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Jose Iglesias,131,86,Jose Iglesias,Silver,Free Agents,76,Live,SS,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Corbin Carroll,384,254,Corbin Carroll,Silver,Diamondbacks,76,Live,LF,False,,4.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Jake McCarthy,133,91,Jake McCarthy,Silver,Diamondbacks,76,Live,RF,False,,4.0,1,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Charlie Blackmon,147,98,Charlie Blackmon,Silver,Rockies,76,Live,RF,False,,5.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Marcus Stroman,495,361,Marcus Stroman,Silver,Cubs,76,Live,SP,False,,2.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Martin Perez,102,89,Martin Perez,Silver,Rangers,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Andrew Heaney,292,187,Andrew Heaney,Silver,Rangers,76,Live,SP,True,2023-04-16T16:39:55.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Alex Verdugo,216,137,Alex Verdugo,Silver,Red Sox,76,Live,LF,False,,4.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Christian Arroyo,163,94,Christian Arroyo,Silver,Red Sox,76,Live,2B,False,,1.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Brady Singer,149,96,Brady Singer,Silver,Royals,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Michael A. Taylor,127,86,Michael A. Taylor,Silver,Twins,76,Live,CF,False,,4.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Domingo German,123,92,Domingo German,Silver,Yankees,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Collin McHugh,129,87,Collin McHugh,Silver,Braves,76,Live,RP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Sonny Gray,509,337,Sonny Gray,Silver,Twins,76,Live,SP,True,2023-04-15T17:15:12.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Zach Eflin,140,94,Zach Eflin,Silver,Rays,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Garrett Cleavinger,144,87,Garrett Cleavinger,Silver,Rays,76,Live,RP,False,,2.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
Yandy Diaz,141,109,Yandy Diaz,Silver,Rays,76,Live,3B,False,,5.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Manuel Margot,126,87,Manuel Margot,Silver,Rays,76,Live,RF,False,,1.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
Luis Arraez,1344,1115,Luis Arraez,Silver,Marlins,76,Live,2B,True,2023-04-17T17:00:44.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Bryan Abreu,118,101,Bryan Abreu,Silver,Astros,76,Live,RP,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Hector Neris,126,86,Hector Neris,Silver,Astros,76,Live,RP,False,,4.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Tylor Megill,110,94,Tylor Megill,Silver,Mets,76,Live,SP,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Anthony Rendon,104,85,Anthony Rendon,Silver,Angels,76,Live,3B,False,,2.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Andrew Benintendi,118,88,Andrew Benintendi,Silver,White Sox,76,Live,LF,False,,5.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Eloy Jimenez,130,95,Eloy Jimenez,Silver,White Sox,76,Live,LF,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Seth Brown,123,90,Seth Brown,Silver,Athletics,76,Live,1B,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Trevor Stephan,115,92,Trevor Stephan,Silver,Guardians,76,Live,RP,False,,4.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Jorge Mateo,220,152,Jorge Mateo,Silver,Orioles,76,Live,SS,False,,4.0,1,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Raimel Tapia,2040,1623,Raimel Tapia,Silver,Red Sox,75,Live,LF,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Shintaro Fujinami,1900,1488,Shintaro Fujinami,Silver,Athletics,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Ian Happ,194,130,Ian Happ,Silver,Cubs,75,Live,LF,False,,3.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Jon Gray,100,68,Jon Gray,Silver,Rangers,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Max Muncy,911,697,Max Muncy,Silver,Dodgers,75,Live,3B,True,2023-04-16T16:36:54.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Joe Jimenez,98,69,Joe Jimenez,Silver,Braves,75,Live,RP,False,,5.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Taylor Rogers,220,129,Taylor Rogers,Silver,Giants,75,Live,RP,False,,4.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Oneil Cruz,173,106,Oneil Cruz,Silver,Pirates,75,Live,SS,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
David Peterson,83,75,David Peterson,Silver,Mets,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
David Robertson,78,69,David Robertson,Silver,Mets,75,Live,CP,False,,2.0,2,69,True,True,CORE,True,2023-04-12 13:45:36.214761
Michael Wacha,149,91,Michael Wacha,Silver,Padres,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Andrew Chafin,146,88,Andrew Chafin,Silver,Diamondbacks,75,Live,RP,False,,2.0,2,71,True,True,CORE,True,2023-04-12 13:45:36.214761
Josh Harrison,98,68,Josh Harrison,Silver,Phillies,75,Live,2B,False,,2.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Jose Alvarado,180,145,Jose Alvarado,Silver,Phillies,75,Live,RP,False,,2.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Connor Brogdon,90,70,Connor Brogdon,Silver,Phillies,75,Live,RP,False,,2.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Craig Kimbrel,96,72,Craig Kimbrel,Silver,Phillies,75,Live,RP,False,,4.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Chad Green,98,71,Chad Green,Silver,Free Agents,75,Live,CP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Nick Castellanos,100,73,Nick Castellanos,Silver,Phillies,75,Live,RF,False,,1.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Elvis Andrus,120,71,Elvis Andrus,Silver,White Sox,75,Live,2B,False,,1.0,2,72,True,True,CORE,True,2023-04-12 13:45:36.214761
Grayson Rodriguez,302,225,Grayson Rodriguez,Silver,Orioles,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Josiah Gray,109,80,Josiah Gray,Silver,Nationals,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Evan Longoria,145,86,Evan Longoria,Silver,Diamondbacks,75,Live,3B,False,,3.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Eugenio Suarez,133,85,Eugenio Suarez,Silver,Mariners,75,Live,3B,False,,4.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Kolten Wong,109,68,Kolten Wong,Silver,Mariners,75,Live,2B,False,,1.0,2,72,True,True,CORE,True,2023-04-12 13:45:36.214761
Kris Bryant,150,99,Kris Bryant,Silver,Rockies,75,Live,RF,False,,2.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Randal Grichuk,140,90,Randal Grichuk,Silver,Rockies,75,Live,CF,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Yonathan Daza,154,85,Yonathan Daza,Silver,Rockies,75,Live,CF,False,,5.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Eric Haase,134,100,Eric Haase,Silver,Tigers,75,Live,C,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Aroldis Chapman,428,388,Aroldis Chapman,Silver,Royals,75,Live,RP,False,,2.0,2,72,True,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Mahle,98,79,Tyler Mahle,Silver,Twins,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Caleb Thielbar,138,72,Caleb Thielbar,Silver,Twins,75,Live,RP,False,,4.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Max Kepler,128,68,Max Kepler,Silver,Twins,75,Live,RF,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Kyle Farmer,106,70,Kyle Farmer,Silver,Twins,75,Live,3B,False,,1.0,2,73,True,True,CORE,True,2023-04-12 13:45:36.214761
Bailey Ober,129,75,Bailey Ober,Silver,Twins,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Brandon Lowe,344,290,Brandon Lowe,Silver,Rays,75,Live,2B,False,,3.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Jose Siri,160,123,Jose Siri,Silver,Rays,75,Live,CF,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Luis Patino,117,69,Luis Patino,Silver,Rays,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Jose Urquidy,120,71,Jose Urquidy,Silver,Astros,75,Live,SP,False,,1.0,2,72,True,True,CORE,True,2023-04-12 13:45:36.214761
Andrew Kittredge,100,68,Andrew Kittredge,Silver,Free Agents,75,Live,CP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Rafael Montero,117,70,Rafael Montero,Silver,Astros,75,Live,RP,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Anthony Bass,142,80,Anthony Bass,Silver,Blue Jays,75,Live,RP,False,,2.0,2,70,True,True,CORE,True,2023-04-12 13:45:36.214761
Brandon Belt,144,77,Brandon Belt,Silver,Blue Jays,75,Live,1B,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Santiago Espinal,133,77,Santiago Espinal,Silver,Blue Jays,75,Live,2B,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Gio Urshela,78,68,Gio Urshela,Silver,Angels,75,Live,3B,False,,4.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Luis Rengifo,111,67,Luis Rengifo,Silver,Angels,75,Live,2B,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Reynaldo Lopez,90,80,Reynaldo Lopez,Silver,White Sox,75,Live,RP,False,,5.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Ramon Laureano,117,84,Ramon Laureano,Silver,Athletics,75,Live,RF,False,,1.0,2,73,True,True,CORE,True,2023-04-12 13:45:36.214761
Cal Quantrill,122,67,Cal Quantrill,Silver,Guardians,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Josh Bell,109,67,Josh Bell,Silver,Guardians,75,Live,1B,False,,4.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Myles Straw,155,130,Myles Straw,Silver,Guardians,75,Live,CF,False,,3.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Penn Murfee,121,68,Penn Murfee,Silver,Mariners,75,Live,RP,False,,3.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Alex Lange,159,90,Alex Lange,Silver,Tigers,75,Live,CP,False,,1.0,2,70,True,True,CORE,True,2023-04-12 13:45:36.214761
Adam Duvall,459,377,Adam Duvall,Silver,Red Sox,75,Live,RF,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Frankie Montas,110,67,Frankie Montas,Silver,Yankees,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Wells,144,89,Tyler Wells,Silver,Orioles,75,Live,SP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Dillon Tate,140,101,Dillon Tate,Silver,Orioles,75,Live,RP,False,,,,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Ramon Urias,127,92,Ramon Urias,Silver,Orioles,75,Live,3B,False,,3.0,1,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Adam Frazier,144,85,Adam Frazier,Silver,Orioles,75,Live,2B,False,,2.0,3,75,False,True,CORE,True,2023-04-12 13:45:36.214761
Edwin Diaz,96299,84114,Edwin Diaz,Diamond,Mets,99,World Baseball Classic,CP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Manny Machado,95995,85000,Manny Machado,Diamond,Padres,99,World Baseball Classic,3B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Robb Nen,46000,42999,Robb Nen,Diamond,Giants,99,Charisma,CP,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Jeff Bagwell,44950,38920,Jeff Bagwell,Diamond,Astros,99,Milestone,1B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Dontrelle Willis,56900,49369,Dontrelle Willis,Diamond,Marlins,99,Charisma,SP,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Brooks Robinson,49499,43807,Brooks Robinson,Diamond,Orioles,99,Awards,3B,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Josh Hader,73480,65556,Josh Hader,Diamond,Brewers,99,Topps Now,CP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Joe Morgan,70500,60003,Joe Morgan,Diamond,Reds,99,Charisma,2B,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Julio Rodriguez,117869,106113,Julio Rodriguez,Diamond,Mariners,99,World Baseball Classic,CF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Bob Gibson,41750,36000,Bob Gibson,Diamond,Cardinals,99,Charisma,SP,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Rickey Henderson,40789,35513,Rickey Henderson,Diamond,Athletics,99,Charisma,LF,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
J.T. Realmuto,123996,110000,J.T. Realmuto,Diamond,Phillies,99,World Baseball Classic,C,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Adam Wainwright,122145,104010,Adam Wainwright,Diamond,Cardinals,99,World Baseball Classic,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Walter Johnson,66495,59333,Walter Johnson,Diamond,Twins,99,Milestone,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
David Justice,68000,60000,David Justice,Diamond,Braves,99,Charisma,RF,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Mike Trout,152000,138000,Mike Trout,Diamond,Angels,99,World Baseball Classic,CF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Miguel Cabrera,151777,129026,Miguel Cabrera,Diamond,Tigers,99,World Baseball Classic,1B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Ketel Marte,76450,70500,Ketel Marte,Diamond,Diamondbacks,99,World Baseball Classic,2B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Yu Darvish,67250,62000,Yu Darvish,Diamond,Padres,99,World Baseball Classic,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gunnar Henderson,44000,38735,Gunnar Henderson,Diamond,Orioles,99,Future Stars,3B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Shohei Ohtani,162330,145007,Shohei Ohtani,Diamond,Angels,99,World Baseball Classic,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Fergie Jenkins,40498,34117,Fergie Jenkins,Diamond,Cubs,99,Charisma,SP,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Corbin Carroll,156999,135004,Corbin Carroll,Diamond,Diamondbacks,99,Future Stars,LF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Anthony Volpe,118998,100202,Anthony Volpe,Diamond,Yankees,99,Future Stars,SS,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jordan Walker,147998,128501,Jordan Walker,Diamond,Cardinals,99,Future Stars,RF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Kyle Tucker,93333,85008,Kyle Tucker,Diamond,Astros,99,World Baseball Classic,RF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Greg Vaughn,69000,60555,Greg Vaughn,Diamond,Brewers,99,Signature,LF,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Eddie Mathews,69700,61001,Eddie Mathews,Diamond,Braves,99,Prime,3B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Bob Feller,69067,62000,Bob Feller,Diamond,Guardians,99,Finest,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Eric Gagne,44499,38253,Eric Gagne,Diamond,Dodgers,99,Prime,CP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Lou Gehrig,44108,38745,Lou Gehrig,Diamond,Yankees,99,Charisma,1B,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Munetaka Murakami,40724,35444,Munetaka Murakami,Diamond,Free Agents,99,World Baseball Classic,3B,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Roki Sasaki,153850,136000,Roki Sasaki,Diamond,Free Agents,99,World Baseball Classic,SP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Francisco Lindor,40638,37445,Francisco Lindor,Diamond,Mets,99,World Baseball Classic,SS,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Devin Williams,40555,34800,Devin Williams,Diamond,Brewers,99,World Baseball Classic,CP,False,,,,99,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jim Edmonds,66500,58500,Jim Edmonds,Diamond,Cardinals,99,Awards,CF,False,,,,99,False,True,SET 1,False,2023-04-12 14:00:37.692754
Trayce Thompson,20000,19140,Trayce Thompson,Diamond,Dodgers,97,World Baseball Classic,RF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gary Sanchez,21888,19300,Gary Sanchez,Diamond,Free Agents,97,World Baseball Classic,C,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Enrique Hernandez,22000,19429,Enrique Hernandez,Diamond,Red Sox,97,World Baseball Classic,CF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Diego Castillo,22363,19695,Diego Castillo,Diamond,Mariners,97,World Baseball Classic,RP,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Brandon Leyton,22511,19447,Brandon Leyton,Diamond,Free Agents,97,World Baseball Classic,SS,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Ha-seong Kim,17200,15034,Ha-seong Kim,Diamond,Padres,97,World Baseball Classic,SS,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jesus Luzardo,17400,15155,Jesus Luzardo,Diamond,Marlins,97,World Baseball Classic,SP,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jung-hoo Lee,13000,11167,Jung-hoo Lee,Diamond,Free Agents,97,World Baseball Classic,CF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Byung-ho Park,14159,12053,Byung-ho Park,Diamond,Free Agents,97,World Baseball Classic,1B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Pablo Lopez,14019,12001,Pablo Lopez,Diamond,Twins,97,World Baseball Classic,SP,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jean Segura,13752,12011,Jean Segura,Diamond,Marlins,97,World Baseball Classic,3B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Kungkuan Giljegiljaw,13640,11550,Kungkuan Giljegiljaw,Diamond,Free Agents,97,World Baseball Classic,C,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Pete Alonso,29838,25602,Pete Alonso,Diamond,Mets,97,World Baseball Classic,1B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Anthony Santander,17155,14500,Anthony Santander,Diamond,Orioles,97,World Baseball Classic,RF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Freddie Freeman,12889,11186,Freddie Freeman,Diamond,Dodgers,97,World Baseball Classic,1B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Johnny Cueto,12850,11025,Johnny Cueto,Diamond,Marlins,97,World Baseball Classic,SP,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Teoscar Hernandez,12933,11124,Teoscar Hernandez,Diamond,Mariners,97,World Baseball Classic,RF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Mookie Betts,44450,38338,Mookie Betts,Diamond,Dodgers,97,World Baseball Classic,RF,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Salvador Perez,15999,14081,Salvador Perez,Diamond,Royals,97,World Baseball Classic,C,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gleyber Torres,17790,15055,Gleyber Torres,Diamond,Yankees,97,World Baseball Classic,2B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Xander Bogaerts,17496,15053,Xander Bogaerts,Diamond,Padres,97,World Baseball Classic,SS,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Rowdy Tellez,17119,14799,Rowdy Tellez,Diamond,Brewers,97,World Baseball Classic,1B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gary Sheffield,29680,26250,Gary Sheffield,Diamond,Marlins,97,Charisma,RF,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Robinson Cano,12888,11139,Robinson Cano,Diamond,Free Agents,97,World Baseball Classic,2B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Yoan Moncada,13096,11250,Yoan Moncada,Diamond,White Sox,97,World Baseball Classic,3B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Curtis Granderson,12840,11206,Curtis Granderson,Diamond,Tigers,97,Charisma,CF,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Troy Glaus,11999,11222,Troy Glaus,Diamond,Angels,97,Charisma,3B,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Johnny Bench,12500,11119,Johnny Bench,Diamond,Reds,97,Charisma,C,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Craig Biggio,12222,11216,Craig Biggio,Diamond,Astros,97,Charisma,2B,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Eric Davis,12719,11225,Eric Davis,Diamond,Orioles,97,Charisma,RF,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Lee Smith,13156,11225,Lee Smith,Diamond,Cardinals,97,Charisma,CP,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Madison Bumgarner,13260,11215,Madison Bumgarner,Diamond,Giants,97,Charisma,SP,False,,,,97,False,True,SET 1,False,2023-04-12 14:00:37.692754
Tim Anderson,12885,11141,Tim Anderson,Diamond,White Sox,97,World Baseball Classic,2B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gio Urshela,13375,11750,Gio Urshela,Diamond,Angels,97,World Baseball Classic,3B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Triston Casas,31000,27313,Triston Casas,Diamond,Red Sox,97,Future Stars,1B,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Hunter Brown,44891,38601,Hunter Brown,Diamond,Astros,97,Future Stars,SP,False,,,,97,False,False,SET 1,False,2023-04-12 14:00:37.692754
Josh Jung,34999,27352,Josh Jung,Diamond,Rangers,96,Future Stars,3B,False,,,,96,False,False,SET 1,False,2023-04-12 14:00:37.692754
Ezequiel Tovar,34820,29022,Ezequiel Tovar,Diamond,Rockies,96,Future Stars,SS,False,,,,96,False,False,SET 1,False,2023-04-12 14:00:37.692754
Miguel Vargas,28944,24555,Miguel Vargas,Diamond,Dodgers,96,Future Stars,2B,False,,,,96,False,False,SET 1,False,2023-04-12 14:00:37.692754
Logan O'Hoppe,46993,38200,Logan O'Hoppe,Diamond,Angels,96,Future Stars,C,False,,,,96,False,False,SET 1,False,2023-04-12 14:00:37.692754
Jacob deGrom,130000,126100,Jacob deGrom,Diamond,Rangers,95,Live,SP,False,,,,95,False,True,CORE,True,2023-04-12 14:00:37.692754
Aaron Judge,189999,181001,Aaron Judge,Diamond,Yankees,95,Live,RF,False,,4.0,3,95,False,True,CORE,True,2023-04-12 14:00:37.692754
Julio Urias,22104,19388,Julio Urias,Diamond,Dodgers,95,World Baseball Classic,SP,False,,,,95,False,False,SET 1,False,2023-04-12 14:00:37.692754
Vinny Castilla,17055,15025,Vinny Castilla,Diamond,Rockies,95,Awards,3B,False,,,,95,False,True,SET 1,False,2023-04-12 14:00:37.692754
Shohei Ohtani,154997,145006,Shohei Ohtani,Diamond,Angels,95,Live,SP,False,,4.0,3,95,False,True,CORE,True,2023-04-12 14:00:37.692754
Mark Mulder,21892,18085,Mark Mulder,Diamond,Athletics,94,Prime,SP,False,,,,94,False,False,SET 1,False,2023-04-12 14:00:37.692754
Andres Gimenez,11222,0,Andres Gimenez,Diamond,Guardians,92,Captain,2B,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Nestor Cortes Jr.,11221,0,Nestor Cortes Jr.,Diamond,Yankees,92,Captain,SP,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Gerrit Cole,11283,0,Gerrit Cole,Diamond,Yankees,92,Captain,SP,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Bryce Harper,10000,0,Bryce Harper,Diamond,Phillies,92,Captain,RF,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Elvis Andrus,10499,0,Elvis Andrus,Diamond,White Sox,92,Captain,SS,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Ryan Pressly,11165,0,Ryan Pressly,Diamond,Astros,92,Captain,CP,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Willie Mays,20295,17681,Willie Mays,Diamond,Giants,92,Captain,CF,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Mike Piazza,20044,16872,Mike Piazza,Diamond,Dodgers,92,Captain,C,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
Nolan Ryan,28745,24050,Nolan Ryan,Diamond,Rangers,92,Captain,SP,False,,,,92,False,False,SET 1,False,2023-04-12 14:00:37.692754
